freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,PPS,GRS,P1_NCH_AW167,DE,51702.32,53094.88,54967.0,56646.3,58913.89,60220.27,61144.57,63077.63,64666.33,63420.29,65684.48,68937.87,70681.09,70658.02,72438.79,73509.84,75016.58,76652.96,79612.52,80815.76,79658.43,82258.34,88365.38,93009.85,97411.25
A,PPS,GRS,P1_NCH_AW167,DK,44784.09,45060.5,46835.74,47896.28,49536.09,49916.57,52380.92,56042.55,58120.57,58655.67,60177.45,61127.93,61661.19,61972.55,61999.7,63283.35,62419.86,64644.53,66727.11,67416.31,69113.41,72044.34,71490.27,75638.73,78650.21
A,PPS,GRS,P1_NCH_AW167,EA19,,,,,,47078.19,48418.35,49851.44,51533.52,51710.4,53251.11,54883.29,56088.47,56926.24,57654.51,58424.95,58948.6,59690.74,60961.56,62148.68,61649.0,63653.69,66557.48,,
A,PPS,GRS,P1_NCH_AW167,EA20,,,,,,,,,,,,,,56533.43,57261.15,58035.59,58546.96,59280.05,60541.23,61798.1,61262.76,63814.99,67608.7,71331.33,74553.48
A,PPS,GRS,P1_NCH_AW167,EE,10930.39,11673.12,13131.82,14224.36,14930.61,16074.79,17879.46,20375.98,22211.79,21401.63,22207.89,23324.07,24338.43,25521.22,26602.94,28112.1,29749.88,30964.72,31661.68,33083.02,33460.39,33911.72,34024.4,37326.38,39596.46
A,PPS,GRS,P1_NCH_AW167,EL,29276.58,30651.72,34293.91,37092.43,40503.6,41022.74,44108.26,43002.76,42930.96,43059.22,41341.48,40866.3,40402.09,38046.98,40145.01,38737.98,38087.65,38162.13,38319.75,39016.8,35350.24,38384.76,42395.87,46865.48,49083.83
A,PPS,GRS,P1_NCH_AW167,ES,31908.05,33091.45,34657.61,35509.76,35725.51,36677.98,37542.08,38112.05,40068.99,40745.72,41522.68,42621.77,43587.88,44652.49,45450.59,46623.39,46336.48,46804.02,46651.58,47501.37,44432.92,48736.87,51335.37,55480.86,58137.56
A,PPS,GRS,P1_NCH_AW167,EU15,42932.22,44457.63,45760.31,46891.43,48522.22,49816.77,51436.71,53136.99,54419.81,54019.39,55508.9,56671.18,57839.34,58325.42,58760.25,59596.63,60199.06,61186.93,62449.05,63647.66,,,,,
A,PPS,GRS,P1_NCH_AW167,EU27_2020,,,,,,,,,,,,,,50910.54,51678.05,52472.01,53057.49,53933.38,55515.31,56903.72,57008.49,59051.49,62620.87,66388.41,70075.49
A,PPS,GRS,P1_NCH_AW167,EU28,,,,,,,,,,,,,,51901.72,52442.38,53302.04,53972.43,55022.92,56543.97,57978.1,,,,,
A,PPS,GRS,P1_NCH_AW167,FI,34838.91,35407.33,37173.14,38222.15,40626.73,42446.84,45039.37,49265.81,52064.03,52723.99,53991.88,54643.31,55312.28,56204.7,56367.12,57432.51,58001.31,58957.27,59886.62,60984.42,63534.42,65461.55,67362.44,71036.09,71016.99
A,PPS,GRS,P1_NCH_AW167,FR,40441.17,42453.74,43765.12,43406.31,44118.89,46411.37,47421.48,49022.7,50171.71,50750.06,51862.64,53168.71,53931.28,55332.2,55952.18,56615.35,56269.35,56225.2,56649.77,57574.42,55692.39,57818.07,62201.76,64886.27,66922.45
A,PPS,GRS,P1_NCH_AW167,HR,,,,,,,,,,,,,,26930.26,27682.32,28555.07,28886.56,29761.07,30736.84,31526.54,33007.83,34946.53,36607.02,40577.51,44696.11
A,PPS,GRS,P1_NCH_AW167,HU,13431.62,14687.99,16053.72,17068.92,17652.86,18649.78,19922.12,20541.41,22101.46,22817.93,23562.8,25067.59,26189.88,27039.68,27414.32,27858.62,28734.64,30570.5,32696.23,34997.17,36191.91,37110.98,39798.18,43214.15,48827.68
A,PPS,GRS,P1_NCH_AW167,IE,40736.72,43320.46,43207.19,45713.09,48409.59,50360.46,51886.99,53857.1,55150.33,55403.98,58311.81,57504.28,58263.15,57966.7,56608.0,56905.26,57740.89,57773.41,58795.99,64724.46,63593.57,67678.33,69400.04,74698.7,78122.26
A,PPS,GRS,P1_NCH_AW167,IS,42141.19,43601.53,44263.4,47183.87,49943.51,57717.93,61687.8,66153.58,63197.03,50566.21,49888.71,52644.68,55771.16,58489.56,61745.09,64310.77,65283.34,67478.93,67534.57,68019.66,72013.81,73143.56,76022.62,79760.09,83961.55
A,PPS,GRS,P1_NCH_AW167,IT,35930.65,36262.48,36267.09,37139.5,37450.17,38757.21,40201.49,41259.93,43810.37,44324.8,46280.46,46589.34,46966.76,47605.19,47486.94,47929.45,49012.47,49449.5,50055.7,51548.06,52892.55,54734.88,55752.4,58528.7,60814.88
A,PPS,GRS,P1_NCH_AW167,JP,39949.37,41636.6,42900.18,44598.34,45880.01,49214.29,50814.42,52328.45,53381.85,52170.62,52900.01,54914.68,57451.87,59032.34,58819.09,60651.73,56273.07,55575.12,56131.58,53481.59,52719.2,53783.36,56429.67,59511.11,61240.31
A,PPS,GRS,P1_NCH_AW167,LT,9628.02,9757.65,10316.52,11550.47,12246.39,13095.48,14562.67,17076.5,18750.06,17407.37,17497.64,17758.56,18532.14,19888.39,20969.07,22455.58,24035.09,25828.99,27616.04,37911.73,40215.63,43294.25,44839.43,48426.3,52393.98
A,PPS,GRS,P1_NCH_AW167,LU,53778.37,55604.3,57196.18,59135.81,59045.18,61709.76,64460.27,65392.59,67865.49,67290.2,67760.71,69144.56,70542.18,72338.34,72885.66,74320.09,73727.64,75526.28,78591.72,77033.33,78325.63,78901.99,83537.76,90931.68,92617.9
A,PPS,GRS,P1_NCH_AW167,LV,6323.17,6933.55,7443.31,8762.51,9601.76,10879.25,12098.97,14378.31,16119.9,16424.81,17436.72,17552.9,17851.56,19031.86,20157.96,21892.69,22745.66,24473.73,25896.44,27447.9,29053.02,33942.06,34184.8,37443.38,41065.81
A,PPS,GRS,P1_NCH_AW167,MT,,,,,,32364.0,32289.07,33168.95,35327.68,35457.97,37693.35,40785.27,41961.54,42000.38,40784.74,41680.69,43156.93,43412.39,45022.95,48419.54,48290.32,43651.53,47432.04,50188.91,56033.36
A,PPS,GRS,P1_NCH_AW167,NL,50782.76,52892.04,54900.35,55477.2,58483.33,60474.41,64307.76,67173.61,68699.89,68741.58,68846.12,69656.57,69936.74,71489.85,70838.81,72486.55,72258.3,73988.45,75341.53,75555.74,78655.04,81442.96,85712.31,88684.57,93927.2
A,PPS,GRS,P1_NCH_AW167,NO,42840.45,46167.35,48859.05,49589.02,51684.43,53733.76,56942.42,62020.26,63722.7,63714.37,64813.66,66397.08,68101.6,69938.59,70519.9,68274.46,66269.13,69020.31,70610.89,71786.71,72129.63,76566.7,80331.91,85644.06,89894.04
A,PPS,GRS,P1_NCH_AW167,PL,16126.84,17088.67,17550.59,18550.72,18552.73,18608.49,19647.18,22354.97,23231.79,23245.69,25102.98,26673.03,27874.01,28942.81,30590.23,31964.72,32656.42,34060.11,36015.55,38026.74,42457.17,40598.9,43976.09,46937.88,52560.65
A,PPS,GRS,P1_NCH_AW167,PT,22761.41,23341.85,23578.57,24898.18,25549.57,26957.92,27771.91,28272.02,28827.77,29126.59,29694.57,29552.59,29999.12,30852.12,30285.08,30480.36,30339.02,30342.96,31437.38,32869.28,32322.48,34777.83,37182.0,40429.89,43487.65
A,PPS,GRS,P1_NCH_AW167,RO,,,,,,,,,15039.57,15226.76,16588.22,17419.07,17746.96,17836.39,18904.19,20753.87,22949.0,24801.88,31674.27,34495.16,36461.38,38162.98,40134.4,45586.28,55118.5
A,PPS,GRS,P1_NCH_AW167,SE,40021.85,41253.53,42074.63,42649.89,45101.58,46778.98,49096.35,52148.19,54579.63,53897.46,54000.82,55133.71,57267.77,57246.55,57788.08,57874.62,57361.52,57568.48,58242.25,58272.33,59219.16,60914.65,63217.94,65750.94,68397.58
A,PPS,GRS,P1_NCH_AW167,SI,19318.36,21232.14,22907.62,24882.47,26679.81,27678.33,28783.96,29957.22,31752.48,30618.5,32485.96,33716.31,34233.09,34547.36,34797.97,35134.39,35241.2,36355.87,37528.97,38957.34,40286.98,42690.15,44658.41,48339.72,51775.2
A,PPS,GRS,P1_NCH_AW167,SK,18946.54,20382.9,20593.42,19810.72,20273.88,21377.96,21516.07,20794.64,21518.01,21061.07,22657.02,23253.12,23526.89,24376.96,25433.29,25960.32,24232.48,23804.6,24602.82,25533.78,26938.12,29256.37,30667.08,34342.44,36912.13
A,PPS,GRS,P1_NCH_AW167,TR,23900927245.98,23418629717.52,22584867558.24,21212177011.38,21631.22,22998.45,21560.26,17748.09,19486.03,20437.68,21695.06,22696.61,23621.41,24748.1,25924.54,28046.59,30232.61,30375.44,31260.65,34332.52,33731.64,32719.29,34866.44,46361.61,84786.58
A,PPS,GRS,P1_NCH_AW167,UK,45351.15,48314.69,49376.84,52080.39,55440.21,56140.64,58739.66,61273.5,60411.07,57578.89,59148.51,57978.46,58610.41,57543.91,56770.72,58018.95,59169.89,61316.37,62521.65,64853.29,,,,,
A,PPS,GRS,P1_NCH_AW167,US,46916.94,47975.62,49250.36,51003.08,51634.0,53175.77,55220.11,58915.83,59711.43,59853.17,61254.83,62013.67,63157.19,63466.79,64703.2,66248.93,65376.41,66866.71,67852.1,67251.65,69750.82,71934.36,73006.56,77787.21,81114.96
A,PPS,GRS,P1_NCH_AW50,AT,13875.69,13823.33,14296.13,15190.78,15514.42,16215.82,16805.83,17301.52,17682.96,17717.64,18051.8,18470.27,18838.98,19327.52,19578.04,20095.35,20412.4,20602.34,20988.59,21372.56,21964.99,23247.28,24421.49,25471.65,27606.54
A,PPS,GRS,P1_NCH_AW50,BE,14508.94,15122.82,15865.75,15820.17,16301.11,16795.37,17151.68,17514.63,18369.67,18873.64,19504.56,20066.17,20577.79,20658.15,20888.12,20904.85,20529.47,20796.83,21211.42,21662.3,22138.13,22227.42,23426.81,25097.77,25919.13
A,PPS,GRS,P1_NCH_AW50,BG,,,,,,,,,3241.5,3508.07,3817.67,4162.21,4429.6,4767.68,5215.02,5567.11,6022.19,6427.66,6767.25,7326.32,7720.78,8649.91,9525.78,10773.34,12062.5
A,PPS,GRS,P1_NCH_AW50,CH,16372.79,17005.78,17786.14,18097.03,18583.38,18945.69,19606.88,21051.96,21299.81,21403.6,21591.96,22098.81,23495.82,24244.7,23431.3,23832.52,24313.49,24431.93,24676.56,25099.73,25547.21,27114.58,27679.61,28843.75,29455.89
A,PPS,GRS,P1_NCH_AW50,CY,,,,,,8963.77,9481.62,10316.18,,,,,,,10931.49,,,11796.99,12026.79,12224.28,12370.55,12550.63,13606.19,14780.66,15436.05
A,PPS,GRS,P1_NCH_AW50,CZ,4423.53,4851.47,5042.39,5402.13,5688.97,6005.61,6294.97,6825.64,7382.01,7598.41,7805.66,8032.13,8212.29,8294.54,8646.2,8804.13,9064.92,9591.35,10088.94,10651.55,10486.71,10447.3,10877.93,11648.01,12352.62
A,PPS,GRS,P1_NCH_AW50,DE,15479.74,15896.67,16457.18,16959.97,17638.89,18030.02,18306.76,18885.52,19361.18,18988.11,19666.01,20640.08,21162.0,21155.1,21688.26,22008.93,22460.05,22949.99,23836.08,24196.34,23849.83,24628.24,26456.7,27847.26,29165.04
A,PPS,GRS,P1_NCH_AW50,DK,13408.41,13491.17,14022.68,14340.2,14831.16,14945.08,15682.91,16779.21,17401.37,17561.58,18017.2,18301.77,18461.43,18554.66,18562.78,18947.11,18688.58,19354.65,19978.18,20184.52,20692.64,21570.16,21404.27,22646.33,23547.97
A,PPS,GRS,P1_NCH_AW50,EA19,,,,,,14095.27,14496.51,14925.58,15429.2,15482.15,15943.44,16432.12,16792.96,17043.78,17261.83,17492.5,17649.28,17871.48,18251.96,18607.39,18457.78,19057.99,19927.39,,
A,PPS,GRS,P1_NCH_AW50,EA20,,,,,,,,,,,,,,16926.18,17144.06,17375.92,17529.03,17748.52,18126.12,18502.43,18342.15,19106.28,20242.13,21356.69,22321.4
A,PPS,GRS,P1_NCH_AW50,EE,3272.56,3494.94,3931.68,4258.79,4470.25,4812.81,5353.12,6100.59,6650.23,6407.67,6649.07,6983.26,7286.95,7641.09,7964.95,8416.8,8907.16,9270.88,9479.54,9905.09,10018.08,10153.21,10186.95,11175.56,11855.23
A,PPS,GRS,P1_NCH_AW50,EL,8765.44,9177.16,10267.64,11105.52,12126.83,12282.26,13206.07,12875.08,12853.58,12891.98,12377.69,12235.42,12096.43,11391.31,12019.46,11598.2,11403.49,11425.79,11472.98,11681.68,10583.91,11492.44,12693.37,14031.58,14695.76
A,PPS,GRS,P1_NCH_AW50,ES,9553.31,9907.62,10376.53,10631.66,10696.26,10981.43,11240.14,11410.79,11996.71,12199.32,12431.94,12761.01,13050.27,13369.01,13607.96,13959.1,13873.2,14013.18,13967.54,14221.97,13303.27,14591.88,15369.88,16611.04,17406.46
A,PPS,GRS,P1_NCH_AW50,EU15,12853.96,13310.67,13700.69,14039.35,14527.61,14915.2,15400.21,15909.28,16293.36,16173.47,16619.43,16967.42,17317.17,17462.7,17592.89,17843.3,18023.67,18319.44,18697.32,19056.19,,,,,
A,PPS,GRS,P1_NCH_AW50,EU27_2020,,,,,,,,,,,,,,15242.68,15472.47,15710.18,15885.48,16147.72,16621.35,17037.04,17068.41,17680.09,18748.77,19876.77,20980.69
A,PPS,GRS,P1_NCH_AW50,EU28,,,,,,,,,,,,,,15539.44,15701.31,15958.69,16159.41,16473.93,16929.33,17358.71,,,,,
A,PPS,GRS,P1_NCH_AW50,FI,10430.81,10601.0,11129.68,11443.76,12163.69,12708.64,13484.84,14750.24,15588.03,15785.63,16165.23,16360.27,16560.56,16827.75,16876.38,17195.36,17365.66,17651.88,17930.13,18258.81,19022.28,19599.27,20168.39,21268.29,21262.57
A,PPS,GRS,P1_NCH_AW50,FR,12108.14,12710.7,13103.33,12995.9,13209.25,13895.62,14198.05,14677.46,15021.47,15194.63,15527.74,15918.78,16147.09,16566.53,16752.15,16950.7,16847.11,16833.89,16961.01,17237.85,16674.37,17310.8,18623.28,19427.03,20036.66
A,PPS,GRS,P1_NCH_AW50,HR,,,,,,,,,,,,,,8062.95,8288.11,8549.42,8648.67,8910.49,9202.65,9439.08,9882.58,10463.03,10960.19,12148.95,13382.08
A,PPS,GRS,P1_NCH_AW50,HU,4021.44,4397.6,4806.5,5110.46,5285.29,5583.77,5964.71,6150.12,6617.2,6831.71,7054.73,7505.27,7841.28,8095.71,8207.88,8340.9,8603.19,9152.84,9789.29,10478.2,10835.9,11111.07,11915.62,12938.37,14619.07
A,PPS,GRS,P1_NCH_AW50,IE,12196.62,12970.2,12936.28,13686.55,14493.89,15077.98,15535.03,16124.88,16512.08,16588.02,17458.62,17216.85,17444.05,17355.3,16948.5,17037.5,17287.69,17297.43,17603.59,19378.58,19039.99,20262.97,20778.46,22364.89,23389.9
A,PPS,GRS,P1_NCH_AW50,IS,12617.12,13054.35,13252.51,14126.91,14953.15,17280.82,18469.4,19806.46,18921.27,15139.58,14936.74,15761.88,16697.95,17511.85,18486.55,19254.72,19545.91,20203.27,20219.93,20365.17,21561.02,21899.27,22761.26,23880.27,25138.19
A,PPS,GRS,P1_NCH_AW50,IT,10757.68,10857.03,10858.41,11119.61,11212.63,11603.96,12036.37,12353.27,13116.88,13270.9,13856.43,13948.9,14061.9,14253.05,14217.65,14350.13,14674.39,14805.24,14986.74,15433.55,15836.09,16387.69,16692.33,17523.56,18208.04
A,PPS,GRS,P1_NCH_AW50,JP,11960.89,12466.05,12844.37,13352.8,13736.53,14734.82,15213.9,15667.2,15982.59,15619.95,15838.33,16441.52,17201.16,17674.35,17610.51,18159.2,16848.22,16639.26,16805.86,16012.45,15784.19,16102.8,16895.11,17817.7,18335.42
A,PPS,GRS,P1_NCH_AW50,LT,2882.64,2921.45,3088.78,3458.22,3666.58,3920.8,4360.08,5112.73,5613.79,5211.79,5238.81,5316.94,5548.55,5954.61,6278.17,6723.23,7196.14,7733.23,8268.28,11350.82,12040.61,12962.35,13424.98,14498.89,15686.83
A,PPS,GRS,P1_NCH_AW50,LU,16101.31,16647.99,17124.61,17705.33,17678.2,18475.98,19299.48,19578.62,20319.01,20146.77,20287.64,20701.97,21120.41,21658.19,21822.05,22251.52,22074.14,22612.66,23530.45,23063.87,23450.79,23623.35,25011.31,27225.05,27729.91
A,PPS,GRS,P1_NCH_AW50,LV,1893.16,2075.91,2228.53,2623.5,2874.78,3257.26,3622.45,4304.88,4826.32,4917.61,5220.57,5255.36,5344.78,5698.16,6035.32,6554.7,6810.08,7327.46,7753.42,8217.93,8698.51,10162.29,10234.97,11210.59,12295.15
A,PPS,GRS,P1_NCH_AW50,MT,,,,,,9689.82,9667.38,9930.82,10577.15,10616.16,11285.43,12211.16,12563.34,12574.96,12211.0,12479.25,12921.24,12997.72,13479.92,14496.87,14458.18,13069.32,14201.21,15026.62,16776.45
A,PPS,GRS,P1_NCH_AW50,NL,15204.42,15835.94,16437.23,16609.94,17509.98,18106.11,19253.82,20111.86,20568.83,20581.31,20612.61,20855.26,20939.14,21404.15,21209.22,21702.56,21634.22,22152.23,22557.34,22621.48,23549.41,24384.12,25662.37,26552.27,28121.92
A,PPS,GRS,P1_NCH_AW50,NO,12826.48,13822.56,14628.46,14847.01,15474.38,16087.95,17048.63,18568.94,19078.65,19076.16,19405.29,19879.36,20389.7,20939.7,21113.74,20441.46,19841.06,20664.76,21140.98,21493.03,21595.7,22924.16,24051.47,25641.93,26914.38
A,PPS,GRS,P1_NCH_AW50,PL,4828.4,5116.37,5254.67,5554.11,5554.71,5571.4,5882.39,6693.11,6955.63,6959.79,7515.86,7985.94,8345.51,8665.51,9158.75,9570.28,9777.37,10197.64,10783.1,11385.25,12711.73,12155.36,13166.49,14053.26,15736.72
A,PPS,GRS,P1_NCH_AW50,PT,6814.79,6988.58,7059.45,7454.55,7649.58,8071.24,8314.94,8464.68,8631.07,8720.53,8890.58,8848.08,8981.77,9237.16,9067.39,9125.86,9083.54,9084.71,9412.4,9841.11,9677.39,10412.53,11132.33,12104.75,13020.25
A,PPS,GRS,P1_NCH_AW50,RO,,,,,,,,,4502.86,4558.91,4966.53,5215.29,5313.46,5340.24,5659.94,6213.73,6870.96,7425.71,9483.31,10327.89,10916.58,11426.04,12016.29,13648.59,16502.55
A,PPS,GRS,P1_NCH_AW50,SE,11982.59,12351.36,12597.19,12769.43,13503.47,14005.68,14699.51,15613.23,16341.21,16136.96,16167.91,16507.1,17146.04,17139.68,17301.82,17327.73,17174.11,17236.07,17437.8,17446.81,17730.29,18237.92,18927.53,19685.91,20478.32
A,PPS,GRS,P1_NCH_AW50,SI,5783.95,6356.93,6858.58,7449.85,7987.97,8286.93,8617.96,8969.23,9506.73,9167.22,9726.34,10094.7,10249.43,10343.52,10418.55,10519.28,10551.26,10884.99,11236.22,11663.87,12061.97,12781.48,13370.78,14472.97,15501.56
A,PPS,GRS,P1_NCH_AW50,SK,5672.61,6102.67,6165.71,5931.36,6070.02,6400.58,6441.93,6225.94,6442.52,6305.71,6783.54,6962.01,7043.97,7298.49,7614.76,7772.56,7255.23,7127.12,7366.12,7644.84,8065.31,8759.4,9181.76,10282.17,11051.54
A,PPS,GRS,P1_NCH_AW50,TR,7155966241.31,7011565783.69,6761936394.68,6350951201.01,6476.41,6885.76,6455.17,5313.8,5834.14,6119.06,6495.53,6795.39,7072.28,7409.61,7761.84,8397.18,9051.68,9094.44,9359.48,10279.2,10099.29,9796.19,10439.05,13880.72,25385.2
A,PPS,GRS,P1_NCH_AW50,UK,13578.19,14465.48,14783.49,15592.93,16598.86,16808.58,17586.72,18345.36,18087.15,17239.19,17709.14,17358.82,17548.03,17228.71,16997.22,17370.94,17715.54,18358.19,18719.06,19417.15,,,,,
A,PPS,GRS,P1_NCH_AW50,US,14046.99,14363.96,14745.62,15270.38,15459.29,15920.89,16532.97,17639.47,17877.67,17920.11,18339.77,18566.97,18909.34,19002.03,19372.22,19835.01,19573.77,20019.98,20315.0,20135.22,20883.48,21537.23,21858.25,23289.58,24285.92
A,PPS,GRS,P1_NCH_AW67,AT,18593.43,18523.26,19156.82,20355.64,20789.32,21729.19,22519.81,23184.04,23695.17,23741.63,24189.41,24750.15,25244.24,25898.88,26234.58,26927.78,27352.62,27607.14,28124.7,28639.23,29433.09,31151.35,32724.8,34132.01,36992.76
A,PPS,GRS,P1_NCH_AW67,BE,19441.98,20264.58,21260.11,21199.02,21843.49,22505.8,22983.25,23469.61,24615.36,25290.68,26136.11,26888.67,27574.24,27681.92,27990.08,28012.49,27509.5,27867.75,28423.3,29027.48,29665.09,29784.74,31391.92,33631.01,34731.63
A,PPS,GRS,P1_NCH_AW67,BG,,,,,,,,,4343.61,4700.81,5115.67,5577.35,5935.66,6388.69,6988.12,7459.93,8069.73,8613.06,9068.12,9817.27,10345.84,11590.88,12764.55,14436.28,16163.75
A,PPS,GRS,P1_NCH_AW67,CH,21939.54,22787.74,23833.43,24250.03,24901.73,25387.22,26273.21,28209.63,28541.74,28680.83,28933.23,29612.41,31484.4,32487.9,31397.94,31935.58,32580.08,32738.79,33066.59,33633.63,34233.26,36333.54,37090.68,38650.63,39470.9
A,PPS,GRS,P1_NCH_AW67,CY,,,,,,12011.46,12705.38,13823.69,,,,,,,14648.19,,,15807.97,16115.89,16380.54,16576.53,16817.85,18232.29,19806.09,20684.3
A,PPS,GRS,P1_NCH_AW67,CZ,5927.54,6500.97,6756.8,7238.86,7623.22,8047.52,8435.26,9146.36,9891.89,10181.86,10459.58,10763.06,11004.47,11114.68,11585.91,11797.54,12146.99,12852.41,13519.18,14273.08,14052.19,13999.38,14576.42,15608.33,16552.51
A,PPS,GRS,P1_NCH_AW67,DE,20742.85,21301.54,22052.63,22726.36,23636.11,24160.23,24531.05,25306.6,25943.98,25444.07,26352.46,27657.71,28357.08,28347.83,29062.27,29491.97,30096.47,30752.98,31940.35,32423.09,31958.77,33001.85,35451.98,37315.33,39081.16
A,PPS,GRS,P1_NCH_AW67,DK,17967.27,18078.17,18790.39,19215.87,19873.76,20026.41,21015.1,22484.14,23317.84,23532.51,24143.05,24524.38,24738.32,24863.24,24874.13,25389.13,25042.7,25935.23,26770.76,27047.26,27728.14,28904.02,28681.73,30346.08,31554.27
A,PPS,GRS,P1_NCH_AW67,EA19,,,,,,18887.66,19425.32,20000.28,20675.12,20746.09,21364.22,22019.04,22502.56,22838.67,23130.85,23439.95,23650.04,23947.78,24457.63,24933.9,24733.43,25537.71,26702.7,,
A,PPS,GRS,P1_NCH_AW67,EA20,,,,,,,,,,,,,,22681.08,22973.03,23283.74,23488.9,23783.01,24288.99,24793.25,24578.47,25602.42,27124.45,28617.96,29910.68
A,PPS,GRS,P1_NCH_AW67,EE,4385.25,4683.24,5268.45,5706.79,5990.12,6449.16,7173.2,8174.8,8911.31,8586.28,8909.75,9357.56,9764.52,10239.06,10673.04,11278.5,11935.58,12422.97,12702.59,13272.83,13424.23,13605.3,13650.51,14975.26,15886.01
A,PPS,GRS,P1_NCH_AW67,EL,11745.69,12297.4,13758.63,14881.39,16249.95,16458.23,17696.13,17252.6,17223.8,17275.26,16586.1,16395.46,16209.22,15264.36,16106.08,15541.59,15280.67,15310.55,15373.79,15653.45,14182.43,15399.87,17009.12,18802.32,19692.32
A,PPS,GRS,P1_NCH_AW67,ES,12801.43,13276.21,13904.55,14246.43,14332.99,14715.12,15061.79,15290.46,16075.59,16347.09,16658.8,17099.75,17487.35,17914.48,18234.67,18705.19,18590.08,18777.66,18716.5,19057.43,17826.38,19553.12,20595.63,22258.79,23324.65
A,PPS,GRS,P1_NCH_AW67,EU15,17224.3,17836.3,18358.93,18812.73,19467.0,19986.37,20636.29,21318.43,21833.1,21672.45,22270.04,22736.34,23205.01,23400.02,23574.47,23910.03,24151.72,24548.05,25054.41,25535.29,,,,,
A,PPS,GRS,P1_NCH_AW67,EU27_2020,,,,,,,,,,,,,,20425.19,20733.11,21051.64,21286.54,21637.94,22272.61,22829.64,22871.67,23691.32,25123.34,26634.87,28114.12
A,PPS,GRS,P1_NCH_AW67,EU28,,,,,,,,,,,,,,20822.84,21039.76,21384.65,21653.61,22075.06,22685.31,23260.67,,,,,
A,PPS,GRS,P1_NCH_AW67,FI,13977.29,14205.34,14913.77,15334.64,16299.35,17029.57,18069.69,19765.33,20887.97,21152.74,21661.41,21922.77,22191.15,22549.19,22614.35,23041.78,23269.99,23653.52,24026.37,24466.8,25489.86,26263.02,27025.65,28499.51,28491.85
A,PPS,GRS,P1_NCH_AW67,FR,16224.9,17032.34,17558.46,17414.51,17700.39,18620.13,19025.38,19667.79,20128.77,20360.8,20807.17,21331.16,21637.1,22199.15,22447.88,22713.94,22575.13,22557.41,22727.75,23098.72,22343.66,23196.47,24955.2,26032.21,26849.13
A,PPS,GRS,P1_NCH_AW67,HR,,,,,,,,,,,,,,10804.36,11106.08,11456.22,11589.21,11940.07,12331.55,12648.37,13242.66,14020.47,14686.64,16279.6,17931.97
A,PPS,GRS,P1_NCH_AW67,HU,5388.73,5892.79,6440.71,6848.01,7082.29,7482.25,7992.71,8241.17,8867.05,9154.5,9453.34,10057.06,10507.32,10848.25,10998.56,11176.81,11528.27,12264.81,13117.65,14040.78,14520.11,14888.84,15966.93,17337.41,19589.55
A,PPS,GRS,P1_NCH_AW67,IE,16343.47,17380.06,17334.62,18339.98,19421.81,20204.5,20816.94,21607.34,22126.17,22227.95,23394.56,23070.57,23375.04,23256.1,22711.0,22830.26,23165.51,23178.55,23588.81,25967.3,25513.59,27152.38,27843.13,29968.94,31342.46
A,PPS,GRS,P1_NCH_AW67,IS,16906.94,17492.83,17758.37,18930.05,20037.22,23156.3,24749.0,26540.66,25354.5,20287.04,20015.23,21120.92,22375.26,23465.87,24771.98,25801.33,26191.52,27072.38,27094.71,27289.33,28891.77,29345.02,30500.09,31999.56,33685.17
A,PPS,GRS,P1_NCH_AW67,IT,14415.29,14548.42,14550.27,14900.28,15024.92,15549.3,16128.74,16553.39,17576.61,17783.0,18567.61,18691.53,18842.95,19099.09,19051.65,19229.18,19663.69,19839.02,20082.23,20680.96,21220.37,21959.5,22367.73,23481.57,24398.78
A,PPS,GRS,P1_NCH_AW67,JP,16027.59,16704.5,17211.45,17892.75,18406.95,19744.65,20386.62,20994.05,21416.67,20930.73,21223.36,22031.64,23049.55,23683.63,23598.08,24333.33,22576.62,22296.6,22519.86,21456.69,21150.82,21577.76,22639.45,23875.71,24569.46
A,PPS,GRS,P1_NCH_AW67,LT,3862.74,3914.75,4138.96,4634.02,4913.23,5253.88,5842.51,6851.05,7522.48,6983.8,7020.01,7124.69,7435.05,7979.17,8412.74,9009.12,9642.82,10362.53,11079.49,15210.09,16134.42,17369.55,17989.47,19428.52,21020.35
A,PPS,GRS,P1_NCH_AW67,LU,21575.75,22308.31,22946.97,23725.15,23688.79,24757.8,25861.31,26235.35,27227.47,26996.66,27185.43,27740.63,28301.35,29021.97,29241.55,29817.04,29579.35,30300.96,31530.81,30905.59,31424.05,31655.29,33515.15,36481.57,37158.08
A,PPS,GRS,P1_NCH_AW67,LV,2536.84,2781.73,2986.24,3515.5,3852.2,4364.73,4854.08,5768.54,6467.26,6589.59,6995.57,7042.18,7162.0,7635.54,8087.32,8783.29,9125.5,9818.8,10389.59,11012.03,11656.0,13617.47,13714.86,15022.19,16475.5
A,PPS,GRS,P1_NCH_AW67,MT,,,,,,12984.36,12954.3,13307.3,14173.38,14225.65,15122.48,16362.95,16834.87,16850.45,16362.74,16722.19,17314.46,17416.95,18063.1,19425.8,19373.96,17512.89,19029.62,20135.67,22480.45
